
departament    -   reszleg, (idonkent foosztaly, hivatal, foigazgatosag) (frrs: ny3lv1 7ogok)
depozit bancar   -   bankbetet (frrs: ny3lv1 7ogok)
depozit colateral   -   mellekes banki betet (frrs: ny3lv1 7ogok)
descendenti in linie dreapta   -   egyenesagi leszarmazott (frrs: ny3lv1 7ogok)
diploma    -   oklevel, diploma (frrs: ny3lv1 7ogok)
directie   -   igazgatosag (frrs: ny3lv1 7ogok)
divortat(a)   -   elvalt (frrs: ny3lv1 7ogok)
documentului de plata   -   befizetesi bizonylat (frrs: ny3lv1 7ogok)
domiciliu    -   allando lakhely (frrs: ny3lv1 7ogok)
dosar   -   aktacsomo, dosszie (frrs: ny3lv1 7ogok)
drept international    -   nemzetkozi jog (frrs: ny3lv1 7ogok)
dreptul de a alege    -   aktiv valasztojog (frrs: ny3lv1 7ogok)
dreptul de a fi ales    -   passziv valasztojog (frrs: ny3lv1 7ogok)
dreptul de uzufruct   -   haszonelvezeti jog (frrs: ny3lv1 7ogok)
dreptul la autodeterminare   -   onrendelkezesi jog (frrs: ny3lv1 7ogok)
drepturi civile    -   polgari jog (frrs: ny3lv1 7ogok)
e   -   e (frrs: ny3lv1 7ogok)
edilitar -a, -i, -e    -   varosrendezesi … (frrs: ny3lv1 7ogok)
evidenta   -   nyilvantartas (frrs: ny3lv1 7ogok)
evidenta persoanelor   -   lakossagnyilvantarto (anyakonyvi hivatal uj neve) (frrs: ny3lv1 7ogok)
executare silita    -   kenyszervegrehajtas (frrs: ny3lv1 7ogok)
executor testamentar   -   vegrendeleti vegrehajto (frrs: ny3lv1 7ogok)
exemplarul ii.   -   masodpeldany (frrs: ny3lv1 7ogok)
exercitarea drepturilor cetatenesti   -   kozugyektol torteno eltiltas (frrs: ny3lv1 7ogok)
expert contabil   -   konyvszakerto (frrs: ny3lv1 7ogok)
extraordinar   -   soron kivuli (frrs: ny3lv1 7ogok)
extras   -   kivonat (frrs: ny3lv1 7ogok)
extras de cont   -   szamlakivonat (frrs: ny3lv1 7ogok)
f   -   f (frrs: ny3lv1 7ogok)
factura   -   szamla (frrs: ny3lv1 7ogok)
fara scazamant   -   hianytalanul (frrs: ny3lv1 7ogok)
fisa cadastrala   -   kataszteri lap (frrs: ny3lv1 7ogok)
formular -e   -   urlap , formanyomtatvany, iratminta,(erdelyiesen: )tipuskeres (frrs: ny3lv1 7ogok)
forta majora   -   kenyszerhelyzet (frrs: ny3lv1 7ogok)
frauda electorala    -   valasztasi csalas (frrs: ny3lv1 7ogok)
functionar public   -   koztisztviselo, kozalkalmazott (frrs: ny3lv1 7ogok)
fundatie   -   alapitvany (frrs: ny3lv1 7ogok)
g   -   g (frrs: ny3lv1 7ogok)
gresit   -   hibas (frrs: ny3lv1 7ogok)
h   -   h (frrs: ny3lv1 7ogok)
hotarare   -   hatarozat (frrs: ny3lv1 7ogok)
i   -   i (frrs: ny3lv1 7ogok)
ilegal    -   torvenytelen, jogtalan (frrs: ny3lv1 7ogok)
imobil   -   ingatlan (frrs: ny3lv1 7ogok)
impozit   -   ado (frrs: ny3lv1 7ogok)
impozit final   -   vegleges ado (frrs: ny3lv1 7ogok)
impozit lunar pe salarii   -   fizetesi ado (frrs: ny3lv1 7ogok)
impozit pe venit din transferul proprietatii imobiliare din patrimoniul personal   -   tulajdon-atruhazasi ado (frrs: ny3lv1 7ogok)
imprescriptibil    -   elevulhetetlen (frrs: ny3lv1 7ogok)
imprumutat   -   hitelfelvevo, ados (frrs: ny3lv1 7ogok)
impune   -   adot vet ki (frrs: ny3lv1 7ogok)
imputernicit   -   meghatalmazott (frrs: ny3lv1 7ogok)
in fond   -   erdemben (frrs: ny3lv1 7ogok)
incasare de impozite    -   adobeszedes (frrs: ny3lv1 7ogok)
incheierea finala   -   zarovegzes (frrs: ny3lv1 7ogok)
incomplet   -   hianyos (frrs: ny3lv1 7ogok)
incuvintarea prealabila a autoritatii tutelare   -   elozetes gyamhatosagi hozzajarulas (frrs: ny3lv1 7ogok)
indemnizatii   -   alapfizetesen kivuli jarulekok / juttatasok (frrs: ny3lv1 7ogok)
infractiune    -   buncselekmeny (frrs: ny3lv1 7ogok)
inregistrata sub …   -   iktatva (frrs: ny3lv1 7ogok)
inspector   -   felugyelo (frrs: ny3lv1 7ogok)
inspectorat    -   felugyeloseg (frrs: ny3lv1 7ogok)
institutie publica   -   kozintezmeny (frrs: ny3lv1 7ogok)
instraina   -   elidegenites (eladas) (frrs: ny3lv1 7ogok)
intampinare   -   kifogas (jogi ertelemben) (frrs: ny3lv1 7ogok)
j   -   j (frrs: ny3lv1 7ogok)
jandarmerie   -   csendorseg (frrs: ny3lv1 7ogok)
judet   -   megye (frrs: ny3lv1 7ogok)
jurisconsult   -   jogtanacsos (frrs: ny3lv1 7ogok)
justificat -a, -i, -e   -   jogos, jog alapjan jaro (frrs: ny3lv1 7ogok)
k   -   k (frrs: ny3lv1 7ogok)
l   -   l (frrs: ny3lv1 7ogok)
legalitate   -   torvenyesseg, jogszeruseg (frrs: ny3lv1 7ogok)
legalizare   -   hitelesites (frrs: ny3lv1 7ogok)
lege   -   torveny (frrs: ny3lv1 7ogok)
libertatea cuvantului   -   szolasszabadsag (frrs: ny3lv1 7ogok)
lista electorala    -   valasztoi nevjegyzek (frrs: ny3lv1 7ogok)
lista electorala speciala    -   valasztoi potjegyzek (frrs: ny3lv1 7ogok)
livretului de familie   -   csaladi konyvecske (frrs: ny3lv1 7ogok)
localitate   -   telepules (frrs: ny3lv1 7ogok)
locatie de gestiune   -   haszonberlet (frrs: ny3lv1 7ogok)
locul sigiliuliu   -   pecset helye (roviditve: p.h.) (frrs: ny3lv1 7ogok)
m   -   m (frrs: ny3lv1 7ogok)
mandantul   -   megbizo (frrs: ny3lv1 7ogok)
mandatar   -   megbizott (frrs: ny3lv1 7ogok)
memoriu    -   beadvany (frrs: ny3lv1 7ogok)
memoriu justificativ   -   irasos indoklas (frrs: ny3lv1 7ogok)
minister    -   miniszterium (frrs: ny3lv1 7ogok)
ministru   -   miniszter (frrs: ny3lv1 7ogok)
mostenitori legali rezervatari   -   kotelesreszes torvenyi orokos (frrs: ny3lv1 7ogok)
municipiu   -   municipium (frrs: ny3lv1 7ogok)
n   -   n (frrs: ny3lv1 7ogok)
necasatorit   -   notlen (frrs: ny3lv1 7ogok)
necasatorita   -   hajadon (frrs: ny3lv1 7ogok)
nedrept   -   jogtalan (frrs: ny3lv1 7ogok)
neoficial    -   nem hivatalos (frrs: ny3lv1 7ogok)
neplata   -   fizetes elmulasztasa (frrs: ny3lv1 7ogok)
nomenclatura strazilor   -   utcajegyzek (frrs: ny3lv1 7ogok)
notar public   -   kozjegyzo (frrs: ny3lv1 7ogok)
notifica   -   irasban (hivatalosan) kozol (frrs: ny3lv1 7ogok)
notificare   -   megkereses (hivatalos formaban) (frrs: ny3lv1 7ogok)
nul   -   semmis (jogi ertelemben) (frrs: ny3lv1 7ogok)
numar de inregistrare   -   iktatoszam (frrs: ny3lv1 7ogok)
nume anterior   -   leanykori nev (frrs: ny3lv1 7ogok)
o   -   o (frrs: ny3lv1 7ogok)
obiceiul pamantului    -   szokasjog (frrs: ny3lv1 7ogok)
oficiu teritorial   -   teruleti hivatal (frrs: ny3lv1 7ogok)
ofiter de stare civila   -   anyakonyvvezeto (frrs: ny3lv1 7ogok)
olograf   -   kezirasos (frrs: ny3lv1 7ogok)
omologare   -   jovahagyas, hivatalos megerosites (frrs: ny3lv1 7ogok)
opozitie   -   ellenvetes (jogi tiltakozas) (frrs: ny3lv1 7ogok)
ordonanta   -   rendelet, kormanyrendelet (frrs: ny3lv1 7ogok)
p   -   p (frrs: ny3lv1 7ogok)
parinte natural    -   ver szerinti szulo, (romanosan 'termeszetes szulo') (frrs: ny3lv1 7ogok)
pensie de urmas   -   ozvegyi nyugdijas (frrs: ny3lv1 7ogok)
persoana fizica   -   maganszemely (frrs: ny3lv1 7ogok)
persoana juridica   -   jogi szemely (frrs: ny3lv1 7ogok)
plan    -   alaprajz (frrs: ny3lv1 7ogok)
plan de situatie    -   helyszinrajz (frrs: ny3lv1 7ogok)
plan topografic    -   topografiai terv (frrs: ny3lv1 7ogok)
plan urbanistic general (pug)   -   altalanos telepulesrendezesi terv (frrs: ny3lv1 7ogok)
plangere   -   panasz (elutasito vegzes ellen benyujtott) (frrs: ny3lv1 7ogok)
politie   -   rendorseg (frrs: ny3lv1 7ogok)
prejudiciabil   -   serelmes (frrs: ny3lv1 7ogok)
prescriptie   -   elevules (frrs: ny3lv1 7ogok)
prescriptie   -   eloiras (frrs: ny3lv1 7ogok)
primar   -   polgarmester (frrs: ny3lv1 7ogok)
procedura   -   eljaras (frrs: ny3lv1 7ogok)
procedura de urgenta   -   gyorsitott eljaras (frrs: ny3lv1 7ogok)
proces-verbal    -   jegyzokonyv (frrs: ny3lv1 7ogok)
procura   -   meghatalmazas (frrs: ny3lv1 7ogok)
promisiune unilaterala de creditare   -   egyoldalu hiteligerveny (frrs: ny3lv1 7ogok)
pronunta   -   hatarozatot hoz (frrs: ny3lv1 7ogok)
pronunta   -   kihirdet (frrs: ny3lv1 7ogok)
proprietate   -   tulajdon (frrs: ny3lv1 7ogok)
protest    -   tiltakozas (frrs: ny3lv1 7ogok)
r   -   r (frrs: ny3lv1 7ogok)
ramburs   -   utanvet (frrs: ny3lv1 7ogok)
raspundere civila auto (rca)   -   kotelezo gepjarmu-felelossegbiztositas (kgfb) (frrs: ny3lv1 7ogok)
reautorizarea la cerere   -   ujraengedelyezesi kerelem (frrs: ny3lv1 7ogok)
rectificarea actelor de stare civila    -   anyakonyvi kiigazitas (frrs: ny3lv1 7ogok)
recurs   -   fellebbezes (frrs: ny3lv1 7ogok)
referent    -   szakreferens, szakeloado (hivatali rang) (frrs: ny3lv1 7ogok)
registre de stare civila   -   anyakonyv (ami a hivatalban van) (frrs: ny3lv1 7ogok)
registrele de stare civila, exemplarele i    -   eredeti anyakonyv (frrs: ny3lv1 7ogok)
registru   -   nyilvantartas (frrs: ny3lv1 7ogok)
reglementa   -   szabalyoz (rendelettel, vagy jogi uton) (frrs: ny3lv1 7ogok)
relatii de publicul   -   tudakozo, kozonsegszolgalat (frrs: ny3lv1 7ogok)
renta viagera   -   eletjaradek (frrs: ny3lv1 7ogok)
reprezentant, reprezentant legal   -   kepviselo, jogi kepviselo (frrs: ny3lv1 7ogok)
repune pe cineva in drepturi   -   jogaiba visszahelyez (frrs: ny3lv1 7ogok)
resurse umane   -   emberi eroforras, (szemelyzeti osztaly) (frrs: ny3lv1 7ogok)
retele edilitare   -   kozmu (frrs: ny3lv1 7ogok)
retinere la sursa   -   keletkezesenel visszatartott ado (frrs: ny3lv1 7ogok)
retrocedare    -   visszaszolgaltatas (frrs: ny3lv1 7ogok)
retroversiune   -   visszaforditas (az eredeti nyelvre) (frrs: ny3lv1 7ogok)
revocarea mandatului   -   megbizas visszavonasa (frrs: ny3lv1 7ogok)
rezerva succesorala   -   koteles resz (vegrendeletnel) (frrs: ny3lv1 7ogok)
rol nominal unic   -   adojegyzeki nyilvantartasi szam (frrs: ny3lv1 7ogok)
rovigneta   -   uthasznalati matrica (frrs: ny3lv1 7ogok)
s   -   s (frrs: ny3lv1 7ogok)
sala de audienta   -   targyalo, targyaloterem (frrs: ny3lv1 7ogok)
sanctiune   -   buntetes (frrs: ny3lv1 7ogok)
sanctiune   -   hatalyba leptet, (regiesen: szentesit) (frrs: ny3lv1 7ogok)
savarsi   -   elkovet (frrs: ny3lv1 7ogok)
scadent   -   esedekes, lejart (frrs: ny3lv1 7ogok)
schimbare de domiciliu   -   lakhelyvaltoztatas (frrs: ny3lv1 7ogok)
scoate din circulatie   -   kivon a forgalombol (frrs: ny3lv1 7ogok)
scutire   -   mentesseg (pl. ado alol) (frrs: ny3lv1 7ogok)
scutit de impozite   -   adomentes (frrs: ny3lv1 7ogok)
sectie   -   reszleg,(korhazban: osztaly; oktatasban: tagozat) (frrs: ny3lv1 7ogok)
sector   -   kerulet (frrs: ny3lv1 7ogok)
sef compartiment    -   osztalyvezeto (frrs: ny3lv1 7ogok)
seful compartimentului contabil   -   fokonyvelo (frrs: ny3lv1 7ogok)
semnata in fata noastra    -   jelenletunkben alairva (frrs: ny3lv1 7ogok)
semnatura   -   alairas (frrs: ny3lv1 7ogok)
sentinta   -   itelet (frrs: ny3lv1 7ogok)
serie   -   sorozat,  sorozatszam, ('romanosan': szeria) (frrs: ny3lv1 7ogok)
sesiza   -   tudomasara hoz (frrs: ny3lv1 7ogok)
sigila   -   lepecsetel (frrs: ny3lv1 7ogok)
sigiliu rotund   -   korbelyegzo (frrs: ny3lv1 7ogok)
societate cu raspundere limitata (srl)   -   korlatolt felelossegu tarsasag (kft.) (frrs: ny3lv1 7ogok)
societate in comandita pe actiuni (sca)   -   reszvenyes beteti tarsasag (frrs: ny3lv1 7ogok)
societate in comandita simpla (scs)   -   beteti tarsasag (bt.) (frrs: ny3lv1 7ogok)
societate in nume colectiv (snc)   -   kozkereseti tarsasag (kkt.) (frrs: ny3lv1 7ogok)
societate pe actiuni (sa)   -   reszvenytarsasag (rt.) (frrs: ny3lv1 7ogok)
solicitantului   -   kerelmezo (frrs: ny3lv1 7ogok)
somer   -   munkanelkuli (frrs: ny3lv1 7ogok)
spor de vechime   -   korpotlek (frrs: ny3lv1 7ogok)
sporuri   -   berpotlekok (frrs: ny3lv1 7ogok)
stampila de control    -   ellenorzo belyegzo (frrs: ny3lv1 7ogok)
standardizat   -   szabvanyos (frrs: ny3lv1 7ogok)
stare civila   -   csaladi allapot (frrs: ny3lv1 7ogok)
statut    -   alapszabaly (frrs: ny3lv1 7ogok)
studii   -   iskolai vegzettseg (frrs: ny3lv1 7ogok)
subinchiriere    -   alberlet (frrs: ny3lv1 7ogok)
subsemnatul(a)   -   allulirott (frrs: ny3lv1 7ogok)
suprafata   -   alapterulet (frrs: ny3lv1 7ogok)
suprafata utila    -   hasznos felulet, hasznos terulet (frrs: ny3lv1 7ogok)
supralegalizare   -   felulhitelesites (frrs: ny3lv1 7ogok)
t   -   t (frrs: ny3lv1 7ogok)
tabular   -   telekkonyvi (frrs: ny3lv1 7ogok)
talonul de pensie   -   nyugdijszelveny (frrs: ny3lv1 7ogok)
tardiv   -   kesedelmes (frrs: ny3lv1 7ogok)
taxa   -   illetek (idonkent ado, dij ertelemben is) (frrs: ny3lv1 7ogok)
taxa de abonament   -   elofizetesi dij (frrs: ny3lv1 7ogok)
taxa de autentificare notariala   -   kozjegyzoi hitelesites illeteke (frrs: ny3lv1 7ogok)
taxa de procedura   -   eljarasi illetek (frrs: ny3lv1 7ogok)
taxa de timbru judiciar   -   igazsagugyi illetek befizeteserol szolo elismerveny (frrs: ny3lv1 7ogok)
taxa de urgenta   -   surgosegi potdij (frrs: ny3lv1 7ogok)
taxa judiciara eliberare   -   kibocsatasi illetek (frrs: ny3lv1 7ogok)
taxa locala   -   helyi ado (frrs: ny3lv1 7ogok)
taxa timbru   -   illetekbelyeg, belyegilletek (frrs: ny3lv1 7ogok)
temei juridic   -   jogalap (frrs: ny3lv1 7ogok)
teren   -   telek, terulet (frrs: ny3lv1 7ogok)
termen   -   hatarido (frrs: ny3lv1 7ogok)
termen de decadere   -   jogveszto hatarido (frrs: ny3lv1 7ogok)
terminologie   -   szakszokincs (frrs: ny3lv1 7ogok)
testament   -   vegrendelet (frrs: ny3lv1 7ogok)
tichete de cresa   -   bolcsodei teritesi jegy (frrs: ny3lv1 7ogok)
tichete de vacanta   -   udulesi csekk, udulesi jegy (frrs: ny3lv1 7ogok)
timbru fiscal   -   illetekbelyeg (frrs: ny3lv1 7ogok)
timbru judiciar   -   igazsagugyi belyeg (frrs: ny3lv1 7ogok)
timbru judiciar autorizare   -   engedelyezesi belyegilletek (frrs: ny3lv1 7ogok)
titlu    -   jogcim (frrs: ny3lv1 7ogok)
titlului de properitate   -   birtoklevel (frrs: ny3lv1 7ogok)
titular   -   tulajdonos (frrs: ny3lv1 7ogok)
traducere   -   forditas (idegen nyelvre) (frrs: ny3lv1 7ogok)
transfer   -   atutalas (frrs: ny3lv1 7ogok)
tratat   -   szerzodes (frrs: ny3lv1 7ogok)
tutelar -a, -i, -e    -   gyam-; (frrs: ny3lv1 7ogok)
u   -   u (frrs: ny3lv1 7ogok)
unitate administrativ-teritoriala   -   teruleti-kozigazgatasi egyseg (frrs: ny3lv1 7ogok)
urbanism   -   varosrendezes, urbanisztika (frrs: ny3lv1 7ogok)
urmarire   -   korozes (buncselekmeny eseten) (frrs: ny3lv1 7ogok)
urmas   -   orokos (frrs: ny3lv1 7ogok)
uz de drept   -   jogszokas (frrs: ny3lv1 7ogok)
uza de cai de atac   -   jogorvoslattal el (frrs: ny3lv1 7ogok)
uzucapiune   -   elbirtoklas (frrs: ny3lv1 7ogok)
uzucapiunea tabulara   -   tulajdonjog (frrs: ny3lv1 7ogok)
uzufruct   -   haszonelvezet (frrs: ny3lv1 7ogok)
uzurpare de calitati oficiale   -   hivatali hatalommal torteno visszeles (frrs: ny3lv1 7ogok)
uzurpare de functie   -   hataskor tullepese (frrs: ny3lv1 7ogok)
v   -   v (frrs: ny3lv1 7ogok)
vaduv(a)   -   ozvegy (frrs: ny3lv1 7ogok)
valid   -   ervenyes (frrs: ny3lv1 7ogok)
validare    -   igazolas (frrs: ny3lv1 7ogok)
vicios   -   hibas (frrs: ny3lv1 7ogok)
vigoare   -   jogi erveny, hataly (frrs: ny3lv1 7ogok)
vinovatie   -   bunosseg, vetkesseg (frrs: ny3lv1 7ogok)
viran   -   beepitetlen (frrs: ny3lv1 7ogok)
viza   -   vizum (frrs: ny3lv1 7ogok)
z   -   z (frrs: ny3lv1 7ogok)
zona   -   ovezet, zona  (frrs: ny3lv1 7ogok)
activitate de teren   -   terepmunka (frrs: ny3lv1 7ogok)
beton armat   -   vasbeton (frrs: ny3lv1 7ogok)
borderou   -   jegyzek (frrs: ny3lv1 7ogok)
borderoul mapei   -   (nepszamlalasi) mappa jegyzeke (frrs: ny3lv1 7ogok)
camin de nefamilisti   -   szallashely egyedulallok szamara (frrs: ny3lv1 7ogok)
casa insiruita   -   sorhaz, egymashoz tapado hazak (frrs: ny3lv1 7ogok)
caseta de recapitulatie   -   osszesito mezo (lasd meg recapitulatie) (frrs: ny3lv1 7ogok)
centralizator   -   osszesito (frrs: ny3lv1 7ogok)
chicineta   -   fozofulke (frrs: ny3lv1 7ogok)
circumscriptie   -   nepszamlalasi terulet (frrs: ny3lv1 7ogok)
comisia centrala de recensamant   -   kozponti nepszamlalasi bizottsag (frrs: ny3lv1 7ogok)
comisia locala/judeteana/municipala/oraseneasca/comunala de recensamant   -   helyi/megyei/municipiumi/varosi/kozsegi nepszamlalasi bizottsag (frrs: ny3lv1 7ogok)
confidentialitatea datelor   -   adatvedelem, (lasd meg pastrarea confidentialitatii datelor) (frrs: ny3lv1 7ogok)
coordonator   -   koordinator/ telepulesi koordinator (frrs: ny3lv1 7ogok)
corelatie   -   egyezes, egyuttjaras (frrs: ny3lv1 7ogok)
demisol   -   alagsor, szuteren (frrs: ny3lv1 7ogok)
domiciliu   -   lakhely, allando lakcim (frrs: ny3lv1 7ogok)
fondul locativ   -   lakasallomany (frrs: ny3lv1 7ogok)
formular   -   urlap, kerdoiv, formanyomtatvany (frrs: ny3lv1 7ogok)
formular auxiliar   -   kiegeszito urlap (frrs: ny3lv1 7ogok)
formular de centralizare   -   osszesito urlap (frrs: ny3lv1 7ogok)
formulare de inregistrare   -   adatfelveteli urlapok, kerdoivek (frrs: ny3lv1 7ogok)
formulare ghid   -   kitoltott mintaurlap (frrs: ny3lv1 7ogok)
gospodarie   -   haztartas (frrs: ny3lv1 7ogok)
grinzi metalice   -   vasgerendak (frrs: ny3lv1 7ogok)
inregistrare   -   adatfelvetel, adatgyujtes, bejegyzes, osszeiras, regisztralas (frrs: ny3lv1 7ogok)
institutii non-profit in serviciul populatiei   -   a lakossagot szolgalo non-profit intezmenyek (olyan intezmenyek, amelyek a lakossag/tagsag onkentes hozzajarulasabol, tulajdonosi jovedelmekbol mukodnek) (frrs: ny3lv1 7ogok)
intretinut de o alta persoana   -   mas szemely altal eltartott (frrs: ny3lv1 7ogok)
intretinut de stat sau de organizatii private   -   az allam vagy maganintezmenyek altal eltartott (szocialis segelybol elo) (frrs: ny3lv1 7ogok)
locuinta asociativa   -   egyesuleti tulajdon (frrs: ny3lv1 7ogok)
locuinta cooperatista   -   szovetkezeti tulajdon (frrs: ny3lv1 7ogok)
locuinta privata de grup   -   kozos magantulajdon (frrs: ny3lv1 7ogok)
lucrator pe cont propriu   -   onfoglalkoztato (frrs: ny3lv1 7ogok)
manualul personalului de recensamant   -   a nepszamlalasi szemelyzet tankonyve (frrs: ny3lv1 7ogok)
mezanin   -   felemelet / magas foldszint (frrs: ny3lv1 7ogok)
momentul de referinta al recensamantului   -   a nepszamlalas eszmei idopontja, a nepszamlalas referencia idopontja (frrs: ny3lv1 7ogok)
nomenclator   -   jegyzek (frrs: ny3lv1 7ogok)
nomenclatorul etniilor si limbilor materne (nelm)   -   etnikumok es anyanyelvek jegyzeke (frrs: ny3lv1 7ogok)
nomenclatorul religiilor (nr)   -   vallasok jegyzeke (frrs: ny3lv1 7ogok)
nomenclatorul tarilor (nt)   -   orszagok jegyzeke (frrs: ny3lv1 7ogok)
nucleu familial   -   csaladmag (frrs: ny3lv1 7ogok)
paianta, chirpici   -   patics, valyog (frrs: ny3lv1 7ogok)
pastrarea confidentialitatii datelor   -   adatok bizalmas kezelese (frrs: ny3lv1 7ogok)
perioada de inregistrare   -   osszeirasi idoszak (frrs: ny3lv1 7ogok)
persoana cu protectie subsidiara   -   kiegeszito vedelemben reszesulo (nem menekult, de olyan idegen allampolgar, aki szamara a szarmazasi orszagba valo visszateres veszelyes lenne) (frrs: ny3lv1 7ogok)
persoana intervievata   -   interjualany, adatszolgaltato, valaszado (frrs: ny3lv1 7ogok)
personal de recensamant   -   nepszamlalasi szemelyzet (frrs: ny3lv1 7ogok)
personal de teren   -   terepen dolgozok (frrs: ny3lv1 7ogok)
populatie   -   lakossag, nepesseg (frrs: ny3lv1 7ogok)
recapitulatie   -   osszesites (frrs: ny3lv1 7ogok)
recenzor   -   szamlalobiztos, kerdezobiztos (frrs: ny3lv1 7ogok)
recenzor sef   -   felulvizsgalo (frrs: ny3lv1 7ogok)
refugiat   -   menekult (frrs: ny3lv1 7ogok)
resedinta   -   tartozkodasi hely, lakohely (frrs: ny3lv1 7ogok)
respondent   -   adatszolgaltato, valaszado (frrs: ny3lv1 7ogok)
responsabil de circumscriptie   -   teruletfelelos (frrs: ny3lv1 7ogok)
secretariat tehnic central   -   kozponti szakmai titkarsag (frrs: ny3lv1 7ogok)
secretariat tehnic judetean   -   megyei szakmai titkarsag (frrs: ny3lv1 7ogok)
secretariat tehnic municipal   -   municipiumi szakmai titkarsag (frrs: ny3lv1 7ogok)
secretariatului tehnic de recensamant   -   nepszamlalasi szakmai titkarsag (frrs: ny3lv1 7ogok)
sectie de recensamant   -   szamlalokerulet, nepszamlalasi kerulet (frrs: ny3lv1 7ogok)
